Type,Corrected Date,Fleet,Vessel Name,Status,Report Type,VoyCondition,VoyageNo,TOTAL STEAMING TIME,MILES BY GPS,FUEL M E HS,FUEL M E LS,FUEL M E MGO HS,FUEL M E MGO LS,FUEL M E MDO,FUEL AUX HS,FUEL AUX LS,FUEL AUX MGO HS,FUEL AUX MGO LS,FUEL AUX MDO,FUEL BOILER HS,FUEL BOILER LS,FUEL BOILER MGO HS,FUEL BOILER MGO LS,FUEL BOILER MDO,POWER kW,CARGO TOTAL,TOTAL CO2,FUEL HS,FUEL LS,FUEL MGO HS,FUEL MGO LS,FUEL MDO,Depart_Arrival,CARGO TOTAL TEU,DepPort,ArrivalPort,DepEU,ArrivalEU,EU,TOTALFO,FillHS,FillLS,FillMDO,FillMGO,FillMGOLS,ROB Fuel HSFO ,ROB Fuel LSFO ,ROB Fuel MDO,ROB Fuel MGO,ROB Fuel MGO LS,Transport Work T,EEOI,Transport Work TEU,EEOIT
Tanker,18-02-17,4,T1,At Sea,Noon at sea,LADEN,6,23,350,27.5,0,0,0,0,2.8,0,0,0,0,6.5,0,0,0,0,7011,56396.6,114.60992,36.8,0,0,0,0,NCNOU-PG KUL,0,NCNOU,PG KUL,N,N,N,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,19-02-17,4,T1,At Sea,Noon at sea,LADEN,6,24,365,27.8,0,0,0,0,2.8,0,0,0,0,6.9,0,0,0,0,7033,56396.6,116.79,37.5,0,0,0,0,NCNOU-PG KUL,0,NCNOU,PG KUL,N,N,N,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,20-02-17,4,T1,At Sea,Noon at sea,LADEN,6,24,355,27.5,0,0,0,0,2.8,0,0,0,0,6,0,0,0,0,6991,56396.6,113.05272,36.3,0,0,0,0,NCNOU-PG KUL,0,NCNOU,PG KUL,N,N,N,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,21-02-17,4,T1,At Sea,Noon at sea,LADEN,6,24,367,29.5,0,0,0,0,2.8,0,0,0,0,7.5,0,0,0,0,7088,56396.6,123.95312,39.8,0,0,0,0,NCNOU-PG KUL,0,NCNOU,PG KUL,N,N,N,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,22-02-17,4,T1,At Sea,Noon at sea,LADEN,6,23,352,35.1,0,0,0,0,3.1,0,0,0.1,0,6.8,0,0,0,0,8433,56396.6,140.4686,45,0,0,0.1,0,NCNOU-PG KUL,0,NCNOU,PG KUL,N,N,N,45.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,23-02-17,4,T1,At Sea,Noon at sea,LADEN,6,24,365,36.2,0,0,0,0,3.3,0,0,0.1,0,11.3,0,0,0,0,8525,56396.6,158.53212,50.8,0,0,0.1,0,NCNOU-PG KUL,0,NCNOU,PG KUL,N,N,N,50.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,24-02-17,4,T1,At Sea,Noon at sea,LADEN,6,24,366,36.3,0,0,0,0,3,0,0,0,0,7.2,0,0,0,0,8645,56396.6,144.8196,46.5,0,0,0,0,NCNOU-PG KUL,0,NCNOU,PG KUL,N,N,N,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,24-02-17,4,T1,In Port,Noon at Anchor,LADEN,6,0.7,10,1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,4628,56396.6,3.73728,1.2,0,0,0,0,NCNOU-PG KUL,0,NCNOU,PG KUL,N,N,N,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,26-02-17,4,T1,In Port,Noon at Anchor,BALLAST,7,3.4,44,2.7,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,4628,0,9.3432,3,0,0,0,0,PG KUL-PG POM,0,PG KUL,PG POM,N,N,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,27-02-17,4,T1,At Sea,Noon at sea,BALLAST,7,21,274,19,0,0,0,0,3,0,0,0.1,0,0,0,0,0,0,4585,0,68.8374,22,0,0,0.1,0,PG KUL-PG POM,0,PG KUL,PG POM,N,N,N,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,28-02-17,4,T1,At Sea,Noon at sea,BALLAST,7,22,290,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4787,0,71.6312,23,0,0,0,0,PG KUL-PG POM,0,PG KUL,PG POM,N,N,N,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,01-03-17,4,T1,At Sea,Noon at sea,BALLAST,7,24,311,20.3,0,0,0,0,3,0,0,0.1,0,0,0,0,0,0,4685,0,72.88612,23.3,0,0,0.1,0,PG KUL-PG POM,0,PG KUL,PG POM,N,N,N,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,02-03-17,4,T1,At Sea,Noon at sea,BALLAST,7,25,320,21.2,0,0,0,0,3.2,0,0,0.1,0,0,0,0,0,0,4672,0,76.31196,24.4,0,0,0.1,0,PG KUL-PG POM,0,PG KUL,PG POM,N,N,N,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,03-03-17,4,T1,In Port,Noon at Anchor,BALLAST,7,21,280,19.5,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,4648,0,69.45112,22.3,0,0,0,0,PG KUL-PG POM,0,PG KUL,PG POM,N,N,N,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,15-03-17,4,T1,In Port,Noon at Anchor,BALLAST,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG POM-RYG,0,PG POM,RYG,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,16-03-17,4,T1,In Port,Noon at Anchor,BALLAST,7,11.5,161,14.1,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,6593,0,48.58464,15.6,0,0,0,0,PG POM-RYG,0,PG POM,RYG,N,N,N,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,20-09-17,4,T1,In Port,Noon at Anchor,BALLAST,8,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,6.85168,2.2,0,0,0,0,RYG-RYG,0,RYG,RYG,N,N,N,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,21-09-17,4,T1,At Sea,Noon at Anchor,BALLAST,8,14.6,196,15,0,0,0,0,3.2,0,0,0,0,1.4,0,0,0,0,5600,0,61.04224,19.6,0,0,0,0,RYG-RYG,0,RYG,RYG,N,N,N,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,22-09-17,4,T1,At Sea,Noon at Anchor,BALLAST,8,25,497,21.6,0,0,0,0,3,0,0,0,0,0.8,0,0,0,0,4900,0,79.10576,25.4,0,0,0,0,RYG-RYG,0,RYG,RYG,N,N,N,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,23-09-17,4,T1,In Port,Noon at Anchor,BALLAST,8,18,0,19,0,0,0,0,3.5,0,0,0,0,1.7,0,0,0,0,5600,0,75.36848,24.2,0,0,0,0,RYG-RYG,0,RYG,RYG,N,N,N,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,24-09-17,4,T1,In Port,Noon at Anchor,BALLAST,8,0,0,0,0,0,0,0,4.4,0,0,0,0,14.9,0,0,0,0,0,0,60.10792,19.3,0,0,0,0,RYG-RYG,0,RYG,RYG,N,N,N,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,25-09-17,4,T1,In Port,Noon at Anchor,BALLAST,8,0,0,0,0,0,0,0,3.5,0,0,0,0,2.4,0,0,0,0,0,0,18.37496,5.9,0,0,0,0,RYG-RYG,0,RYG,RYG,N,N,N,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,26-09-17,4,T1,In Port,Noon at Anchor,BALLAST,8,0,0,0,0,0,0,0,3.9,0,0,0,0,2.3,0,0,0,0,0,0,19.30928,6.2,0,0,0,0,RYG-RYG,0,RYG,RYG,N,N,N,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,27-09-17,4,T1,In Port,Noon at Anchor,BALLAST,8,0,0,0,0,0,0,0,3.9,0,0,0,0,2.4,0,0,0,0,0,0,19.62072,6.3,0,0,0,0,RYG-RYG,0,RYG,RYG,N,N,N,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanker,28-09-17,4,T1,In Port,Noon at Anchor,BALLAST,8,0,0,0,0,0,0,0,4.2,0,0,0,0,2.4,0,0,0,0,0,0,20.55504,6.6,0,0,0,0,RYG-RYG,0,RYG,RYG,N,N,N,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,01-08-16,4,R1,At Sea,Noon at sea,LADEN,123,25,421,62.3,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,12979,4131,206.7696,66.4,0,0,0,0,ESVLC-USNYC,0,ESVLC,USNYC,Y,N,N,66.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,02-08-16,4,R1,At Sea,Noon at sea,LADEN,123,25,433,29.2,0,0,28.5,0,1.8,0,0,2.5,0,0,0,0,0,0,12026,4131,195.92,31,0,0,31,0,ESVLC-USNYC,0,ESVLC,USNYC,Y,N,N,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,02-08-16,4,R1,At Sea,EOSP,LADEN,123,13.3,236,0,0,0,24.9,0,0,0,0,2.5,0,0,0,0,0,0,9751,4131,87.8444,0,0,0,27.4,0,ESVLC-USNYC,0,USNYC,USNYC,N,N,N,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,02-08-16,4,R1,In Port,At Berth,LADEN,123,5.2,0,0,0,0,1.6,0,0,0,0,1.3,0,0,0,0,0.2,0,1984,4131,9.9386,0,0,0,3.1,0,ESVLC-USNYC,0,USNYC,USNYC,N,N,N,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,03-08-16,4,R1,In Port,At Port,LADEN,123,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0.5,0,0,4131,5.7708,0,0,0,1.8,0,ESVLC-USNYC,0,USNYC,USNYC,N,N,N,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,03-08-16,4,R1,In Port,Departure Berth,LADEN,124,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.2,0,0,3587,2.5648,0,0,0,0.8,0,USNYC-USBAL,0,USNYC,USBAL,N,N,N,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,03-08-16,4,R1,In Port,COSP,LADEN,124,2.9,0,0,0,0,2.4,0,0,0,0,0.9,0,0,0,0,0.2,0,5000,3587,11.221,0,0,0,3.5,0,USNYC-USBAL,0,USNYC,USBAL,N,N,N,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,03-08-16,4,R1,At Sea,EOSP,LADEN,124,15.5,236,0,0,0,19.4,0,0,0,0,2.5,0,0,0,0,0,0,6519,3587,70.2114,0,0,0,21.9,0,USNYC-USBAL,0,USBAL,USBAL,N,N,N,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,04-08-16,4,R1,In Port,Noon at Anchor,LADEN,124,2.7,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.3,0,0,3587,2.2442,0,0,0,0.7,0,USNYC-USBAL,0,USBAL,USBAL,N,N,N,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,04-08-16,4,R1,In Port,At Berth,LADEN,124,17.6,0,0,0,0,18.8,0,0,0,0,3.1,0,0,0,0,0.6,0,7833,3587,72.135,0,0,0,22.5,0,USNYC-USBAL,0,USBAL,USBAL,N,N,N,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,05-08-16,4,R1,In Port,At Port,LADEN,124,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0.5,0,0,3587,5.4502,0,0,0,1.7,0,USNYC-USBAL,0,USBAL,USBAL,N,N,N,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,06-08-16,4,R1,In Port,At Port,LADEN,124,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,2,0,0,3587,20.839,0,0,0,6.5,0,USNYC-USBAL,0,USBAL,USBAL,N,N,N,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,07-08-16,4,R1,In Port,At Port,LADEN,124,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,2,0,0,3587,20.1978,0,0,0,6.3,0,USNYC-USBAL,0,USBAL,USBAL,N,N,N,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,07-08-16,4,R1,In Port,Departure Berth,LADEN,125,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0.4,0,0,1530,3.5266,0,0,0,1.1,0,USBAL-BEANR,0,USBAL,BEANR,N,Y,Y,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,07-08-16,4,R1,In Port,COSP,LADEN,125,11.5,0,0,0,0,17.9,0,0,0,0,2.8,0,0,0,0,0.5,0,8107,1530,67.9672,0,0,0,21.2,0,USBAL-BEANR,0,USBAL,BEANR,N,Y,Y,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,08-08-16,4,R1,At Sea,Noon at sea,LADEN,125,9.5,142,0,0,0,15.4,0,0,0,0,1.4,0,0,0,0,0,0,8443,1530,53.8608,0,0,0,16.8,0,USBAL-BEANR,0,USBAL,BEANR,N,Y,Y,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,09-08-16,4,R1,At Sea,Noon at sea,LADEN,125,24,419,27.9,0,0,6.5,0,3.3,0,0,0.7,0,0,0,0,0,0,7465,1530,120.24,31.2,0,0,7.2,0,USBAL-BEANR,0,USBAL,BEANR,N,Y,Y,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,10-08-16,4,R1,At Sea,Noon at sea,LADEN,125,23,422,45.7,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,10349,1530,154.143,49.5,0,0,0,0,USBAL-BEANR,0,USBAL,BEANR,N,Y,Y,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,11-08-16,4,R1,At Sea,Noon at sea,LADEN,125,23,434,48.9,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,11073,1530,163.7964,52.6,0,0,0,0,USBAL-BEANR,0,USBAL,BEANR,N,Y,Y,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,12-08-16,4,R1,At Sea,Noon at sea,LADEN,125,24,449,50.6,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,10981,1530,169.4016,54.4,0,0,0,0,USBAL-BEANR,0,USBAL,BEANR,N,Y,Y,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,13-08-16,4,R1,At Sea,Noon at sea,LADEN,125,23,361,37.6,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,8514,1530,128.6082,41.3,0,0,0,0,USBAL-BEANR,0,USBAL,BEANR,N,Y,Y,41.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,14-08-16,4,R1,At Sea,Noon at sea,LADEN,125,23,396,41.6,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,9420,1530,141.0642,45.3,0,0,0,0,USBAL-BEANR,0,USBAL,BEANR,N,Y,Y,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,15-08-16,4,R1,At Sea,Noon at sea,LADEN,125,23,429,53,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,12002,1530,176.5638,56.7,0,0,0,0,USBAL-BEANR,0,USBAL,BEANR,N,Y,Y,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,16-08-16,4,R1,At Sea,Noon at sea,LADEN,125,23,236,0,0,0,24.5,0,0,0,0,3.7,0,0,0,0,0,0,8128,1530,90.4092,0,0,0,28.2,0,USBAL-BEANR,0,USBAL,BEANR,N,Y,Y,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,16-08-16,4,R1,At Sea,EOSP,LADEN,125,12.1,176,0,0,0,17.6,0,0,0,0,2,0,0,0,0,0,0,6997,1530,62.8376,0,0,0,19.6,0,USBAL-BEANR,0,BEANR,BEANR,Y,Y,Y,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,16-08-16,4,R1,In Port,At Berth,LADEN,125,9.9,0,0,0,0,19,0,0,0,0,1.8,0,0,0,0,0.4,0,9996,1530,67.9672,0,0,0,21.2,0,USBAL-BEANR,0,BEANR,BEANR,Y,Y,Y,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,17-08-16,4,R1,In Port,At Port,LADEN,125,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.3,0,0,1530,2.2442,0,0,0,0.7,0,USBAL-BEANR,0,BEANR,BEANR,Y,Y,Y,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,17-08-16,4,R1,In Port,Departure Berth,LADEN,126,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,1.9,0,0,250,19.5566,0,0,0,6.1,0,BEANR-ITCVV,0,BEANR,ITCVV,Y,Y,Y,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,18-08-16,4,R1,In Port,COSP,LADEN,126,8,0,0,0,0,6.6,0,0,0,0,1.5,0,0,0,0,0,0,4351,250,25.9686,0,0,0,8.1,0,BEANR-ITCVV,0,BEANR,ITCVV,Y,Y,Y,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,19-08-16,4,R1,At Sea,Noon at sea,LADEN,126,17,345,0,0,0,39.3,0,0,0,0,3.3,0,0,0,0,0,0,12040,250,136.5756,0,0,0,42.6,0,BEANR-ITCVV,0,BEANR,ITCVV,Y,Y,Y,42.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,20-08-16,4,R1,At Sea,Noon at sea,LADEN,126,24,441,51.6,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,11198,250,171.5814,55.1,0,0,0,0,BEANR-ITCVV,0,BEANR,ITCVV,Y,Y,Y,55.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,21-08-16,4,R1,At Sea,Noon at sea,LADEN,126,24,380,36,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7813,250,124.56,40,0,0,0,0,BEANR-ITCVV,0,BEANR,ITCVV,Y,Y,Y,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,22-08-16,4,R1,At Sea,Noon at sea,LADEN,126,24,385,35.2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7639,250,122.0688,39.2,0,0,0,0,BEANR-ITCVV,0,BEANR,ITCVV,Y,Y,Y,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,23-08-16,4,R1,At Sea,Noon at sea,LADEN,126,24,368,37.6,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,8160,250,129.8538,41.7,0,0,0,0,BEANR-ITCVV,0,BEANR,ITCVV,Y,Y,Y,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,23-08-16,4,R1,At Sea,EOSP,LADEN,126,21.2,327,36.4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8943,250,125.8056,40.4,0,0,0,0,BEANR-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,40.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,24-08-16,4,R1,In Port,At Berth,LADEN,126,3.1,0,1.4,0,0,0,0,1,0,0,0,0,0.3,0,0,0,0,3646,250,8.4078,2.7,0,0,0,0,BEANR-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,25-08-16,4,R1,In Port,At Port,LADEN,126,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,1.8,0,0,250,17.9536,0,0,0,5.6,0,BEANR-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,26-08-16,4,R1,In Port,At Port,LADEN,126,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1.8,0,0,250,18.5948,0,0,0,5.8,0,BEANR-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,27-08-16,4,R1,In Port,At Port,LADEN,126,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,1.8,0,0,250,17.633,0,0,0,5.5,0,BEANR-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,02-09-16,4,R1,In Port,At Port,LADEN,126,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,1.8,0,0,250,17.633,0,0,0,5.5,0,BEANR-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,03-09-16,4,R1,In Port,At Port,LADEN,126,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,1.8,0,0,250,17.9536,0,0,0,5.6,0,BEANR-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,04-09-16,4,R1,In Port,At Port,LADEN,126,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,1.8,0,0,250,17.633,0,0,0,5.5,0,BEANR-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,05-09-16,4,R1,In Port,COSP,LADEN,127,0.5,0,0.4,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,4167,3397,1.8684,0.6,0,0,0,0,ITCVV-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,05-09-16,4,R1,In Port,At Port,LADEN,126,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,1.8,0,0,250,17.633,0,0,0,5.5,0,BEANR-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,05-09-16,4,R1,In Port,Departure Berth,LADEN,127,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.1,0,0,3397,9.9386,0,0,0,3.1,0,ITCVV-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,06-09-16,4,R1,At Sea,Noon at sea,LADEN,127,10.7,183,18.4,0,0,0,0,2.4,0,0,0,0,0.4,0,0,0,0,8956,3397,66.0168,21.2,0,0,0,0,ITCVV-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,06-09-16,4,R1,At Sea,EOSP,LADEN,127,1.7,26,2.8,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,8578,3397,9.6534,3.1,0,0,0,0,ITCVV-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,06-09-16,4,R1,In Port,At Berth,LADEN,127,2.3,0,0.4,0,0,0,0,0.7,0,0,0,0,0.5,0,0,0,0,2083,3397,4.9824,1.6,0,0,0,0,ITCVV-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,07-09-16,4,R1,In Port,COSP,LADEN,128,0.7,0,0.1,0,0,0,0,0.3,0,0,0,0,0.1,0,0,0,0,1042,3392,1.557,0.5,0,0,0,0,ITCVV-ESVLC,0,ITCVV,ESVLC,Y,Y,Y,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,07-09-16,4,R1,In Port,At Port,LADEN,127,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.4,0,0,3397,14.1064,0,0,0,4.4,0,ITCVV-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,07-09-16,4,R1,In Port,Departure Berth,LADEN,128,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0.9,0,0,3392,8.6562,0,0,0,2.7,0,ITCVV-ESVLC,0,ITCVV,ESVLC,Y,Y,Y,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,08-09-16,4,R1,At Sea,EOSP,LADEN,128,16,279,28.5,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,9277,3392,96.2226,30.9,0,0,0,0,ITCVV-ESVLC,0,ITCVV,ESVLC,Y,Y,Y,30.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,08-09-16,4,R1,At Sea,Noon at sea,LADEN,128,10.7,205,26.1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12704,3392,87.5034,28.1,0,0,0,0,ITCVV-ESVLC,0,ITCVV,ESVLC,Y,Y,Y,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,08-09-16,4,R1,In Port,At Berth,LADEN,128,2.1,0,0.3,0,0,0,0,0.6,0,0,0,0,0.1,0,0,0,0,1563,3392,3.114,1,0,0,0,0,ITCVV-ESVLC,0,ESVLC,ESVLC,Y,Y,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,09-09-16,4,R1,In Port,COSP,LADEN,129,1,0,0.5,0,0,0,0,0.3,0,0,0,0,0.1,0,0,0,0,2894,4006,2.8026,0.9,0,0,0,0,ESVLC-USNYC,0,ESVLC,USNYC,Y,N,Y,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,09-09-16,4,R1,In Port,Departure Berth,LADEN,129,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0.7,0,0,4006,6.412,0,0,0,2,0,ESVLC-USNYC,0,ESVLC,USNYC,Y,N,Y,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,10-09-16,4,R1,At Sea,Noon at sea,LADEN,129,21,401,53.6,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,13294,4006,179.055,57.5,0,0,0,0,ESVLC-USNYC,0,ESVLC,USNYC,Y,N,Y,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,11-09-16,4,R1,At Sea,Noon at sea,LADEN,129,25,470,65.7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13688,4006,217.0458,69.7,0,0,0,0,ESVLC-USNYC,0,ESVLC,USNYC,Y,N,Y,69.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,12-09-16,4,R1,At Sea,Noon at sea,LADEN,129,24,411,56.4,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,12240,4006,187.7742,60.3,0,0,0,0,ESVLC-USNYC,0,ESVLC,USNYC,Y,N,Y,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,13-09-16,4,R1,At Sea,Noon at sea,LADEN,129,19.5,283.9200082,57.1,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,11896,4006,189.954,61,0,0,0,0,ESVLC-USNYC,0,ESVLC,USNYC,Y,N,Y,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
