Corrected Date,Fleet,Vessel Name,Status,Report Type,VoyCondition,VoyageNo,Departure Date,Arrival Date,Berthing Date,CharterPartySpeed,CharterPartyCons,COSP Date,COSP Time,EOSP Date,EOSP Time,ETA,ETB,ETD,Date Berthed,Date Anchored,TOTAL STEAMING TIME,MILES BY GPS,Distance to Go,STW,SOG,Stoppages,DepPort,ArrivalPort,DRAFT FWD,DRAFT AFT,DRAFT,Displacement,WindForce,WindSpeed(kn),WindDirection,SEA STATE,Lattitude,Longitude,FUEL M E HS,FUEL M E LS,FUEL M E MGO HS,FUEL M E MDO,FUEL AUX HS,FUEL AUX LS,FUEL AUX MGO HS,FUEL AUX MDO,FUEL BOILER HS,FUEL BOILER LS,FUEL BOILER MGO HS,FUEL BOILER MDO,CONS MECC,CONS MECYL LOWBN,MECYLLube HighBN,CONS AECC,CONS_HYD,GeneratedFreshWater,ConsumedFreshWater,RPM,EngineDistance,SLIP,POWER kW,METhermalLoad(%),MELoadIndicator,METCNo1RPM,METCNo2RPM,MESCAVPressure(BAR),SCAVTEMP,ExhTempMin,ExhTempMax,LubeOilPressure(BAR),SW TEMP,EngRoomTemp,AUX1Load,AUX2Load,AUX3Load,AUX4Load,TotalAUXLoad,STEAMING.TIME.AUX.1,STEAMING.TIME.AUX.2,STEAMING.TIME.AUX.3,STEAMING.TIME.AUX.4,CARGO TOTAL,TOTAL Cargo Loaded, TOTAL Cargo Discharged,TOTAL CO2,FUEL HS,FUEL LS,FUEL MGO HS,FUEL MDO,Depart_Arrival,FO per 24Hrs,SFOC,SCOC,FUEL MGO LS,lat,long
05-06-17,4,A2,In Port,Noon at Anchor,BALLAST,26,0,04.06.2017,0,0,0,0,0,04.06.2017,1700 LT,0,17.06.2017,0,0,04.06.2017,0,0,0,0,0,0,PORTO ALEGRE,RECALADA,4.7,6.7,5.7,20300,3,10,180,1,35.07 S,055.21 W,3.98,0,0,0,1.79,0,0,0,0.85,0,0,0,0,0,33,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2.2,12,29,305,0,310,0,305,7,0,20,0,0,0,0,20.85756,6.62,0,0,0,PORTO ALEGRE-RECALADA,0,0,0,0,-35.11666667,-55.35
06-06-17,4,A2,In Port,Noon at Anchor,BALLAST,26,0,04.06.2017,0,0,0,0,0,04.06.2017,1700 LT,0,18.06.2017,0,0,04.06.2017,0,0,0,0,0,0,PORTO ALEGRE,RECALADA,4.7,6.7,5.7,20300,3,10,180,1,35.07 S,055.21 W,0,0,0,0,1.88,0,0,0,1.2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.2,13,29,185,0,320,0,335,2,0,24,0,0,0,0,9.87448,3.08,0,0,0,PORTO ALEGRE-RECALADA,0,0,0,0,-35.11666667,-55.35
07-06-17,4,A2,In Port,Noon at Anchor,BALLAST,26,0,04.06.2017,0,0,0,0,0,04.06.2017,1700 LT,0,18.06.2017,0,0,04.06.2017,0,0,0,0,0,0,PORTO ALEGRE,RECALADA,4.7,6.7,5.7,20300,4,14,330,1,35.07 S,055.21 W,0,0,0,0,1.95,0,0,0,1.45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.2,11,23,185,0,350,0,360,2,0,24,0,0,0,0,10.9004,3.4,0,0,0,PORTO ALEGRE-RECALADA,0,0,0,0,-35.11666667,-55.35
08-06-17,4,A2,In Port,Noon at Anchor,BALLAST,26,0,04.06.2017,0,0,0,0,0,04.06.2017,1700 LT,0,18.06.2017,0,0,04.06.2017,0,0,0,0,0,0,PORTO ALEGRE,RECALADA,4.7,6.7,5.7,20300,4,14,330,1,35.07 S,055.21 W,0,0,0,0,1.8,0,0,0,1.3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.2,11,23,0,0,320,0,320,0,0,24,0,0,0,0,9.9386,3.1,0,0,0,PORTO ALEGRE-RECALADA,0,0,0,0,-35.11666667,-55.35
09-06-17,4,A2,In Port,Noon at Anchor,BALLAST,26,0,04.06.2017,0,0,0,0,0,04.06.2017,1700 LT,0,20.06.2017,0,0,04.06.2017,0,0,0,0,0,0,PORTO ALEGRE,RECALADA,4.7,6.7,5.7,20300,6,25,270,2,35.07 S,055.21 W,0,0,0,0,1.84,0,0,0,1.24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.2,11,23,0,0,320,0,320,0,0,24,0,0,0,0,9.87448,3.08,0,0,0,PORTO ALEGRE-RECALADA,0,0,0,0,-35.11666667,-55.35
10-06-17,4,A2,In Port,Noon at Anchor,BALLAST,26,0,04.06.2017,0,0,0,0,0,04.06.2017,1700 LT,0,20.06.2017,0,0,04.06.2017,0,0,0,0,0,0,PORTO ALEGRE,RECALADA,4.7,6.7,5.7,20300,6,25,250,3,35.07 S,055.21 W,0,0,0,0,1.84,0,0,0,1.21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,11,23,0,0,320,0,320,0,0,24,0,0,0,0,9.7783,3.05,0,0,0,PORTO ALEGRE-RECALADA,0,0,0,0,-35.11666667,-55.35
11-06-17,4,A2,In Port,Noon at Anchor,BALLAST,26,0,04.06.2017,0,0,0,0,0,04.06.2017,1700 LT,0,20.06.2017,0,0,04.06.2017,0,0,0,0,0,0,PORTO ALEGRE,RECALADA,4.7,6.7,5.7,20300,4,15,290,2,35.07 S,055.21 W,0,0,0,0,1.84,0,0,0,1.24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,11,22,0,0,310,0,310,0,0,24,0,0,0,0,9.87448,3.08,0,0,0,PORTO ALEGRE-RECALADA,0,0,0,0,-35.11666667,-55.35
12-06-17,4,A2,In Port,Noon at Anchor,BALLAST,26,0,04.06.2017,0,0,0,0,0,04.06.2017,1700 LT,0,20.06.2017,0,0,04.06.2017,0,0,0,0,0,0,PORTO ALEGRE,RECALADA,4.7,6.7,5.7,20300,3,10,290,1,35.07 S,055.21 W,0,0,0,0,1.82,0,0,0,1.11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.2,11,22,0,0,310,0,310,0,0,24,0,0,0,0,9.39358,2.93,0,0,0,PORTO ALEGRE-RECALADA,0,0,0,0,-35.11666667,-55.35
13-06-17,4,A2,In Port,Noon at Anchor,BALLAST,26,0,04.06.2017,0,0,0,0,0,04.06.2017,1700 LT,0,20.06.2017,0,0,04.06.2017,0,0,0,0,0,0,PORTO ALEGRE,RECALADA,4.7,6.7,5.7,20300,3,10,290,1,35.07 S,055.21 W,0,0,0,0,1.81,0,0,0,1.1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,11,22,0,0,310,0,310,0,0,24,0,0,0,0,9.32946,2.91,0,0,0,PORTO ALEGRE-RECALADA,0,0,0,0,-35.11666667,-55.35
14-06-17,4,A2,In Port,Noon at Anchor,BALLAST,26,0,04.06.2017,0,0,0,0,0,04.06.2017,1700 LT,0,14.06.2017,0,0,04.06.2017,0,0,0,0,0,0,PORTO ALEGRE,RECALADA,4.7,6.7,5.7,20300,3,10,290,1,35.07 S,055.21 W,0,0,0,0,1.8,0,0,0,1.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,11,22,0,0,265,0,265,0,0,24,0,0,0,0,9.1371,2.85,0,0,0,PORTO ALEGRE-RECALADA,0,0,0,0,-35.11666667,-55.35
15-06-17,4,A2,In Port,Noon at Anchor,BALLAST,26,0,04.06.2017,0,0,0,0,0,04.06.2017,1700 LT,0,15.06.2017,0,0,04.06.2017,0,0,0,0,0,0,PORTO ALEGRE,ZARATE,4.7,6.7,5.7,20300,3,9,330,1,34.09 S,058.54 W,11.58,0,0,0,1.97,0,0,0,0.84,0,0,0,0,0,90,60,0,15,3,75,235.6,0,3146,68.64,72,15220,0,1.4,40,322,341,2.2,11,29,185,0,200,0,354,20,0,24,0,0,0,0,45.06898,14.39,0,0,0,PORTO ALEGRE-ZARATE,0,0,0,0,-34.15,-58.9
16-06-17,4,A2,In Port,At Berth,BALLAST,26,0,04.06.2017,15.06.2017,0,0,0,0,04.06.2017,1700 LT,0,0,16.06.2017,15.06.2017,0,0,0,0,0,0,0,PORTO ALEGRE,ZARATE,7.2,8.22,7.71,35254,3,9,330,1,34.01 S,059.07 W,0,0,0,0,1.8,0,0,0,0.81,0,0,0,0,0,10,120,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.2,11,29,165,0,165,0,330,21,0,24,0,21140,21140,0,8.36766,2.61,0,0,0,PORTO ALEGRE-ZARATE,0,0,0,0,-34.01666667,-59.11666667
17-06-17,4,A2,In Port,At Berth,LADEN,26,0,04.06.2017,15.06.2017,0,0,0,0,04.06.2017,1700 LT,0,0,16.06.2017,15.06.2017,0,0,0,0,0,0,0,PORTO ALEGRE,ROSARIO,7.6,8.6,8.1,35245,3,9,330,1,33.02 S,060.34 W,9.06,0,0,0,2.22,0,0,0,0.82,0,0,0,0,0,72,0,0,9,2,64.44,182.2,0,2722,69.13,72,14250,0,1.2,40,318,339,2.2,11,33,195,0,220,0,390,19.5,0,24,0,22000,860,0,37.95908,12.1,0,0,0,PORTO ALEGRE-ROSARIO,0,0,0,0,-33.03333333,-60.56666667
18-06-17,4,A2,In Port,Noon at Drifting,LADEN,26,18.06.2017,0,0,0,0,0,0,0,0,0,0,0,17.06.2017,0,0,0,0,0,0,0,ROSARIO,RIO HAINA,9.5,9.9,9.7,44917.7,4,15,200,1,33.22 S,060.05 W,1.76,0,0,0,2.26,0,0,0,1.36,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,16250,0,0.8,40,321,332,2.2,11,30,200,0,200,0,400,24,0,24,0,32999.13,10999.13,0,17.08636,5.38,0,0,0,ROSARIO-RIO HAINA,0,0,0,0,-33.36666667,-60.08333333
19-06-17,4,A2,In Port,Noon at Drifting,LADEN,26,18.06.2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROSARIO,RIO HAINA,9.5,9.9,9.7,44917.7,5,17,270,3,35.10 S,056.44 W,12.46,0,0,0,1.9,0,0,0,1.26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15240,0,1.2,41,322,338,2.2,11,26,195,0,190,0,385,24,0,24,0,32999.13,0,0,48.9314,15.62,0,0,0,ROSARIO-RIO HAINA,0,0,0,0,-35.16666667,-56.73333333
20-06-17,4,A2,At Sea,Noon at sea,LADEN,26,18.06.2017,0,0,13.5,22,19.06.2017,1730 LT,0,0,05.07.2017,0,0,0,0,18.5,253,4499,13.3,13.67,0,ROSARIO ,RIO HAINA,9.5,9.9,9.7,43700,3,10,250,1.5,33.13 S,051.11 W,18.76,0,0,0,1.82,0,0,0,0.21,0,0,0,0,0,134,0,0,14,4,87.03,252.9,-0.04,3932,73.94,80,16210,0,2.2,44,352,369,2.2,12,29,390,0,195,0,430,24,0,6,0,32999.13,0,0,64.92682,20.79,0,0,0,ROSARIO -RIO HAINA,24.3372973,257.8977757,1.657914272,0,-33.21666667,-51.18333333
21-06-17,4,A2,At Sea,Noon at sea,LADEN,26,18.06.2017,0,0,13.5,22,19.06.2017,1730 LT,0,0,05.07.2017,0,0,0,0,24,299,4200,12.46,12.5,0,ROSARIO ,RIO HAINA,9.5,9.9,9.7,43700,4,16,340,3,29.38 S,047.06 W,19.4,0,0,0,1.8,0,0,0,0,0,0,0,0,0,139,0,0,19,4,87.92,331.4,9.78,4235,78.82,80,16112,0,2,41,355,370,2.2,13,34,395,0,195,0,411,24,0,2,0,32999.13,0,0,66.1824,21.2,0,0,0,ROSARIO -RIO HAINA,19.4,190.8697363,1.23081464,0,-29.63333333,-47.1
22-06-17,4,A2,At Sea,Noon at sea,LADEN,26,18.06.2017,0,0,13.5,22,19.06.2017,1730 LT,0,0,05.07.2017,0,0,0,0,24,303,3897,12.81,12.63,0,ROSARIO ,RIO HAINA,9.5,9.9,9.7,43700,4,16,340,3,26.01 S,043.07 W,20.11,0,0,0,1.81,0,0,0,0,0,0,0,0,0,141,0,0,17,4,89.38,336.9,10.07,4235,77.54,80,17240,0,2.1,43,364,376,2.2,14,35,395,200,375,0,370,5,1,18,0,32999.13,0,0,68.4254,21.92,0,0,0,ROSARIO -RIO HAINA,20.11,197.8551751,1.248524203,0,-26.01666667,-43.11666667
23-06-17,4,A2,At Sea,Noon at sea,LADEN,26,18.06.2017,0,0,13.5,22,19.06.2017,1730 LT,0,0,05.07.2017,0,0,0,0,24,287,3610,12.25,11.96,0,ROSARIO ,RIO HAINA,9.5,9.9,9.7,43700,5,20,45,5,22.27 S,039.36 W,19.64,0,0,0,1.83,0,0,0,0,0,0,0,0,0,142,0,0,17,4,88.06,331.95,13.54,4356,80.95,80,17185,0,2,45,361,381,2.2,15,36,0,200,395,0,420,0,3,24,0,32999.13,0,0,67.02594,21.47,0,0,0,ROSARIO -RIO HAINA,19.64,187.8634833,1.222451791,0,-22.45,-39.6
24-06-17,4,A2,At Sea,Noon at sea,LADEN,26,18.06.2017,0,0,13.5,22,19.06.2017,1730 LT,0,0,05.07.2017,0,0,0,0,24,291,3319,12.86,12.13,0,ROSARIO ,RIO HAINA,9.5,9.9,9.7,43700,5,20,45,5,17.59 S,037.43 W,19.62,0,0,0,1.81,0,0,0,0,0,0,0,0,0,138,60,0,18,4,87.99,331.69,12.27,4356,81.01,85,17560,0,2.1,42,369,388,2.2,18,39,385,0,275,0,410,22,0,5,0,32999.13,0,0,66.89954,21.43,0,0,0,ROSARIO -RIO HAINA,19.62,187.6721763,1.188016529,0,-17.98333333,-37.71666667
25-06-17,4,A2,At Sea,Noon at sea,LADEN,26,18.06.2017,0,0,13.5,22,19.06.2017,1730 LT,0,0,05.07.2017,0,0,0,0,24,300,3019,13.1,12.5,0,ROSARIO ,RIO HAINA,9.5,9.9,9.7,43700,5,20,45,5,13.12 S,036.07 W,19.58,0,0,0,1.82,0,0,0,0,0,0,0,0,0,139,0,0,18,4,88.02,331.82,9.59,4356,80.98,85,17230,0,2,42,368,386,2,20,40,385,0,200,0,393,24,0,1,0,32999.13,0,0,66.80704,21.4,0,0,0,ROSARIO -RIO HAINA,19.58,187.2895623,1.196625344,0,-13.2,-36.11666667
26-06-17,4,A2,At Sea,Noon at sea,LADEN,26,18.06.2017,0,0,13.5,22,19.06.2017,1730 LT,0,0,05.07.2017,0,0,0,0,24,317,2702,12.63,13.21,0,ROSARIO ,RIO HAINA,9.5,9.9,9.7,43700,4,16,160,4,08.09 S,034.34 W,19.68,0,0,0,1.82,0,0,0,0,0,0,0,0,0,139,0,0,17,4,88.19,332.48,4.65,4356,80.82,85,17160,0,2.1,42,368,284,2,21,40,385,200,0,0,393,24,1,0,0,32999.13,0,0,67.11844,21.5,0,0,0,ROSARIO -RIO HAINA,19.68,188.2460973,1.196625344,0,-8.15,-34.56666667
27-06-17,4,A2,At Sea,Noon at sea,LADEN,26,18.06.2017,0,0,13.5,22,19.06.2017,1730 LT,0,0,05.07.2017,0,0,0,0,24,357,2345,13.04,14.87,0,ROSARIO ,RIO HAINA,9.5,9.9,9.7,43700,3,10,110,3,03.27 S,037.14 W,19.62,0,0,0,1.82,0,0,0,0,0,0,0,0,0,137,60,0,17,17,88.13,332.21,-7.46,4235,79.76,84,17060,0,2,40,379,365,2,24,40,415,0,0,0,415,0,24,0,0,32999.13,0,0,66.9316,21.44,0,0,0,ROSARIO -RIO HAINA,19.62,193.0342385,1.213105077,0,-3.45,-37.23333333
28-06-17,4,A2,At Sea,Noon at sea,LADEN,26,18.06.2017,0,0,13.5,22,19.06.2017,1730 LT,0,0,04.07.2017,0,0,0,0,24,368,1977,13.01,15.33,0,ROSARIO ,RIO HAINA,9.5,9.9,9.7,43700,3,10,110,3,0.06 N,042.13 W,16.26,0,0,0,1.8,0,0,0,0,0,0,0,0,0,132,0,0,18,18,86.67,326.72,-12.64,3751,70.82,75,16410,0,1.7,39,361,375,2,26,40,0,415,0,0,415,0,24,0,0,32999.13,0,0,56.40444,18.06,0,0,0,ROSARIO -RIO HAINA,16.26,180.6185017,1.319648094,0,0.1,-42.21666667
29-06-17,4,A2,At Sea,Noon at sea,LADEN,26,18.06.2017,0,0,13.5,22,19.06.2017,1730 LT,0,0,04.07.2017,0,0,0,0,24,336,1641,13.04,14,0,ROSARIO ,RIO HAINA,9.5,9.9,9.7,43700,3,10,90,3,03.22 N,046.47 W,16.24,0,0,0,1.8,0,0,0,0,0,0,0,0,0,129,30,0,17,17,86.6,326.45,-2.92,3691,70.88,75,16400,0,1.9,42,368,384,2,25,40,415,415,0,0,415,2,22,1,0,32999.13,0,0,56.34216,18.04,0,0,0,ROSARIO -RIO HAINA,16.24,183.3288178,1.310620428,0,3.366666667,-46.78333333
30-06-17,4,A2,At Sea,Noon at sea,LADEN,26,18.06.2017,0,0,13.5,22,19.06.2017,1730 LT,0,0,04.07.2017,0,0,0,0,24,337,1304,13.04,14.04,0,ROSARIO ,RIO HAINA,9.5,9.9,9.7,43700,3,10,110,3,06.38 N,051.22 W,16.52,0,0,0,1.8,0,0,0,0,0,0,0,0,0,130,0,0,17,17,87.22,328.81,-2.49,3932,73.78,75,16500,0,1.9,42,367,385,2,25,41,415,0,0,0,415,24,0,0,0,32999.13,0,0,57.21408,18.32,0,0,0,ROSARIO -RIO HAINA,16.52,175.0593421,1.23982706,0,6.633333333,-51.36666667
01-07-17,4,A2,At Sea,Noon at sea,LADEN,26,18.06.2017,0,0,13.5,22,19.06.2017,1730 LT,0,0,04.07.2017,0,0,0,0,24,319,985,12.75,13.29,0,ROSARIO ,RIO HAINA,9.5,9.9,9.7,43700,3,10,90,3,09.45 N,055.44 W,16.62,0,0,0,1.8,0,0,0,0,0,0,0,0,0,130,0,0,17,17,87.5,329.86,3.29,3872,72.41,75,16450,0,1.9,42,360,375,2.2,25,41,430,0,0,0,430,24,0,0,0,32999.13,0,0,57.52548,18.42,0,0,0,ROSARIO -RIO HAINA,16.62,178.8481405,1.259039256,0,9.75,-55.73333333
02-07-17,4,A2,At Sea,Noon at sea,LADEN,26,18.06.2017,0,0,13.5,22,19.06.2017,1730 LT,0,0,04.07.2017,0,0,0,0,24,321,664,13.08,13.38,0,ROSARIO ,RIO HAINA,9.5,9.9,9.7,43700,3,10,90,3,12.53 N,060.09 W,19.26,0,0,0,1.8,0,0,0,0,0,0,0,0,0,138,60,0,17,17,88.06,331.95,3.3,4114,76.45,80,16950,0,1.9,42,368,383,2.2,25,41,430,0,0,0,430,24,0,0,0,32999.13,0,0,65.74644,21.06,0,0,0,ROSARIO -RIO HAINA,19.26,195.0656296,1.257899854,0,12.88333333,-60.15
03-07-17,4,A2,At Sea,Noon at sea,LADEN,26,18.06.2017,0,0,13.5,22,19.06.2017,1730 LT,0,0,04.07.2017,0,0,0,0,25,348,316,13.08,13.92,0,ROSARIO ,RIO HAINA,9.5,9.9,9.7,43700,3,10,110,3,15.33 N,065.27 W,17.96,0,0,0,1.81,0,0,0,0,0,0,0,0,0,136,60,0,18,5,87.07,341.9,-1.78,3932,73.91,77,16750,0,1.9,42,369,384,2.2,26,41,430,250,0,0,450,25,3,0,0,32999.13,0,0,61.7303,19.77,0,0,0,ROSARIO -RIO HAINA,17.2416,182.706002,1.245167854,0,15.55,-65.45
04-07-17,4,A2,In Port,Noon at Drifting,LADEN,26,0,04.07.2017,0,0,0,0,0,04.07.2017,1100 LT,0,05.07.2017,0,0,0,23,305,0,13.5,13.26,0,ROSARIO,RIO HAINA,9.3,9.9,9.6,43700,3,10,45,3,18.16 N,069.52 W,17.99,0,0,0,1.89,0,0,0,0.05,0,0,0,0,0,134,0,0,4,5,88.84,321,4.97,4235,78,80,16750,0,1.9,42,369,384,2.2,26,41,440,0,200,0,445,24,0,1,0,32999.13,0,0,62.2405,19.93,0,0,0,ROSARIO-RIO HAINA,18.77217391,184.6927776,1.238129459,0,18.26666667,-69.86666667
05-07-17,4,A2,In Port,At Berth,LADEN,26,0,04.07.2017,05.07.2017,0,0,0,0,04.07.2017,1100 LT,0,0,08.07.2017,05.07.2017,0,0,0,0,0,0,0,ROSARIO,RIO HAINA,9.3,9.9,9.6,43700,2,6,45,0.5,18.25 N,070.01 W,0.82,0,0,0,2.1,0,0,0,1.32,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2.2,26,41,440,0,220,0,465,24,0,3,0,32999.13,0,0,13.518,4.24,0,0,0,ROSARIO-RIO HAINA,0,0,0,0,18.41666667,-70.01666667
06-07-17,4,A2,In Port,At Berth,LADEN,26,0,04.07.2017,05.07.2017,0,0,0,0,04.07.2017,1100 LT,0,0,08.07.2017,05.07.2017,0,0,0,0,0,0,0,ROSARIO,RIO HAINA,8.29,8.4,8.345,43700,2,6,45,0.5,18.25 N,070.0 W,0.1,0,0,0,2.61,0,0,0,0.97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.2,26,39,220,0,220,0,440,24,0,24,0,29214.27,0,3784.86,11.78888,3.68,0,0,0,ROSARIO-RIO HAINA,0,0,0,0,18.41666667,-70
07-07-17,4,A2,In Port,At Berth,LADEN,26,0,04.07.2017,05.07.2017,0,0,0,0,04.07.2017,1100 LT,0,0,08.07.2017,05.07.2017,0,0,0,0,0,0,0,ROSARIO,RIO HAINA,8.21,7.67,7.94,32320.37,2,6,45,0.5,18.25 N,070.0 W,0,0,0,0,2.64,0,0,0,0.96,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.2,26,38,220,0,220,0,440,24,0,24,0,23399.34,0,5814.93,11.5416,3.6,0,0,0,ROSARIO-RIO HAINA,0,0,0,0,18.41666667,-70
08-07-17,4,A2,At Sea,Noon at sea,LADEN,26,08.07.2017,0,0,13.5,22,08.07.2017,0412 LT,0,0,08.07.2017,0,0,0,0,7.8,109,119,13.5,13.97,0,RIO HAINA,SAN JUAN,7.27,7.27,7.27,32637.67,3,10,30,3,18.11 N,068.05 W,3.26,0,1.96,0,1.5,0,0.38,0,0.52,0,0.01,0,0,13,32,0,0,5,3,83.33,102.1,-6.76,3932,77.22,80,17540,0,2,42,374,390,2.2,26,41,385,0,225,0,445,24,0,20,0,21963.73,0,1435.61,24.16186,5.28,0,2.35,0,RIO HAINA-SAN JUAN,16.06153846,170.2011112,1.320525863,0,18.18333333,-68.08333333
09-07-17,4,A2,In Port,At Berth,LADEN,26,0,08.07.2017,08.07.2017,0,0,0,0,0,0,0,0,11.07.2017,08.07.2017,0,0,0,0,0,0,0,RIO HAINA,SAN JUAN,7.28,7.19,7.235,32547.32,2,10,45,1,18.25 N,066.06 W,0,0,8.43,0,0,0,2.45,0,0,0,0.79,0,0,60,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2.2,25,36,400,0,225,0,425,24,0,14,0,20963.48,0,1000.25,37.41402,0,0,11.67,0,RIO HAINA-SAN JUAN,0,0,0,0,18.41666667,-66.1
10-07-17,4,A2,In Port,At Berth,LADEN,26,0,08.07.2017,08.07.2017,0,0,0,0,0,0,0,0,11.07.2017,08.07.2017,0,0,0,0,0,0,0,RIO HAINA,SAN JUAN,5.39,7.41,6.4,27644.3,2,10,45,1,18.25 N,066.06 W,0,0,0.04,0,0,0,2.46,0,0,0,1.1,0,0,0,0,100,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.2,25,36,385,185,185,0,454,24,1,8,0,14763.73,0,6199.75,11.5416,0,0,3.6,0,RIO HAINA-SAN JUAN,0,0,0,0,18.41666667,-66.1
11-07-17,4,A2,In Port,At Berth,LADEN,26,0,08.07.2017,08.07.2017,0,0,0,0,0,0,0,0,11.07.2017,08.07.2017,0,0,0,0,0,0,0,RIO HAINA,SAN JUAN,5.7,6.4,6.05,26350,2,10,45,1,18.25 N,066.06 W,0,0,0,0,0,0,2.63,0,0,0,0.99,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2.2,25,37,185,185,185,0,370,24,13,12,0,9903.73,0,4860,11.60572,0,0,3.62,0,RIO HAINA-SAN JUAN,0,0,0,0,18.41666667,-66.1
12-07-17,4,A2,In Port,At Berth,LADEN,26,NA,12.07.2017,12.07.2017,0,0,0,0,0,0,0,0,13.07.2017,12.07.2017,0,0,0,0,0,0,0,SAN JUAN,MAYAGUEZ,5.5,6.18,5.84,24993,2,6,345,1,18.13 N,067.10 W,0,0,5.12,0,0,0,2.3,0,0,0,0.88,0,0,36,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2.2,25,39,385,0,185,0,415,24,0,18,0,8707,0,1193,26.6098,0,0,8.3,0,SAN JUAN-MAYAGUEZ,0,0,0,0,18.21666667,-67.16666667
13-07-17,4,A2,In Port,At Berth,LADEN,26,,12.07.2017,12.07.2017,0,0,0,0,0,0,0,0,14.07.2017,12.07.2017,0,0,0,0,0,0,0,SAN JUAN,MAYAGUEZ,5.08,6.28,5.68,23752,2,6,345,1,18.13 N,067.10 W,0,0,0,0,0,0,2.52,0,0,0,0.97,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,25,37,385,185,185,0,755,24,1,8,0,5900,0,2807,11.18894,0,0,3.49,0,SAN JUAN-MAYAGUEZ,0,0,0,0,18.21666667,-67.16666667
14-07-17,4,A2,In Port,At Berth,LADEN,26,,12.07.2017,12.07.2017,0,0,0,0,0,0,0,0,14.07.2017,12.07.2017,0,0,0,0,0,0,0,SAN JUAN,MAYAGUEZ,4.16,6.24,5.2,22154.64,2,6,345,1,18.13 N,067.10 W,0,0,0,0,0,0,2.48,0,0,0,1.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,25,36,385,0,0,0,385,24,0,0,0,1400,0,4500,11.79808,0,0,3.68,0,SAN JUAN-MAYAGUEZ,0,0,0,0,18.21666667,-67.16666667
15-07-17,4,A2,At Sea,Noon at sea,BALLAST,27,14.07.2017,0,0,13.5,22,14.07.2017,2100 LT,0,0,17.07.2017,0,0,0,0,15,210,874,13.5,14,0,MAYAGUEZ,SAVANNAH,5,6.2,5.6,24064.24,3,9,120,3,21.26 N,069.26 W,11.44,0,1.05,0,1.38,0,1.89,0,0,0,1.22,0,0,6,78,0,0,12,6,88,207.3,-1.28,3630,67.5,75,16200,0,1.7,41,362,380,2.2,25,43,385,0,200,0,425,16,0,24,0,0,0,1400,53.3854,12.82,0,4.16,0,MAYAGUEZ-SAVANNAH,19.984,229.3847567,1.388429752,0,21.43333333,-69.43333333
16-07-17,4,A2,At Sea,Noon at sea,BALLAST,27,14.07.2017,0,0,13.5,22,14.07.2017,2100 LT,0,0,18.07.2017,0,0,0,0,24,298,576,13.5,12.42,0,MAYAGUEZ,SAVANNAH,5,6.2,5.6,24064.24,4,16,120,4,25.29 N,072.59 W,17.35,0,0,0,1.82,0,0,0,0,0,0,0,0,0,129,0,0,14,4,85.63,322.79,7.68,3932,75.15,80,16850,0,1.7,42,362,381,2.2,25,43,385,0,200,0,415,14,0,24,0,0,0,0,59.86282,19.17,0,0,0,MAYAGUEZ-SAVANNAH,17.35,183.8546965,1.230289929,0,25.48333333,-72.98333333
